query,seed,method,rank,qmof_id,formula,raw_density,raw_band_gap,raw_semantic_score,raw_stability_score,raw_graph_score,normalized_density_score,normalized_band_gap_score,normalized_semantic_score,normalized_stability_score,normalized_graph_score,availability_mask,active_objective_vector,pairwise_masked_distance,final_utility
wide band gap insulating MOFs with low density,45,LEA no self-cleaning,4,qmof-017128d,Zn6C48H60N24,0.913433658,5.310987,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.879164244234562
wide band gap insulating MOFs with low density,45,LEA no self-cleaning,5,qmof-c82daac,Al2Li2C40H46N6O4,0.954866212,4.047188,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.879164244234562
wide band gap insulating MOFs with low density,45,LEA + GAT,1,qmof-a2d95c3,Zn8C48H24O26,0.57861881,4.650938,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.8466384366154671
wide band gap insulating MOFs with low density,45,LEA + GAT,2,qmof-175a5d9,Fe6C42Cl6H12N18O12,0.750832979,3.544636,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.8425757512450218
wide band gap insulating MOFs with low density,45,LEA + GAT,3,qmof-017128d,Zn6C48H60N24,0.913433658,5.310987,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.8389274954795838
wide band gap insulating MOFs with low density,45,LEA + GAT,4,qmof-e3dcc4d,Zn6C48H60N24,0.917677932,5.279321,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.8388831362128257
wide band gap insulating MOFs with low density,45,LEA + GAT,5,qmof-4050181,Li4C28H32N4O8,0.936198777,5.066465,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.8381716832518578
wide band gap insulating MOFs with low density,45,LEA + GraphSAGE,1,qmof-175a5d9,Fe6C42Cl6H12N18O12,0.750832979,3.544636,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.8027046889066696
wide band gap insulating MOFs with low density,45,LEA + GraphSAGE,2,qmof-a2d95c3,Zn8C48H24O26,0.57861881,4.650938,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.8008528977632523
wide band gap insulating MOFs with low density,45,LEA + GraphSAGE,3,qmof-8deddd1,Zn6C42H18O18,0.720023443,3.550246,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.7970820188522338
wide band gap insulating MOFs with low density,45,LEA + GraphSAGE,4,qmof-b1cbe7a,Fe2C24H16N8,0.685538233,3.528396,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.7911838114261627
wide band gap insulating MOFs with low density,45,LEA + GraphSAGE,5,qmof-4050181,Li4C28H32N4O8,0.936198777,5.066465,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.7893027365207672
wide band gap insulating MOFs with low density,45,MMR,1,qmof-b1cbe7a,Fe2C24H16N8,0.685538233,3.528396,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.78925
wide band gap insulating MOFs with low density,45,MMR,2,qmof-3133aaf,Zn4C64H48N8O16,0.969248466,4.523716,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.78925
wide band gap insulating MOFs with low density,45,MMR,3,qmof-4f9c014,Cu2C40H40N4O8,0.784105616,3.939544,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.78925
wide band gap insulating MOFs with low density,45,MMR,4,qmof-a2d95c3,Zn8C48H24O26,0.57861881,4.650938,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.78925
wide band gap insulating MOFs with low density,45,MMR,5,qmof-694fdb2,Na4C52H80N4O8,0.918885408,3.600195,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.78925
wide band gap insulating MOFs with low density,45,ParetoCrowding,1,qmof-e3dcc4d,Zn6C48H60N24,0.917677932,5.279321,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.78925
wide band gap insulating MOFs with low density,45,ParetoCrowding,2,qmof-c82daac,Al2Li2C40H46N6O4,0.954866212,4.047188,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.78925
wide band gap insulating MOFs with low density,45,ParetoCrowding,3,qmof-b1cbe7a,Fe2C24H16N8,0.685538233,3.528396,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.78925
wide band gap insulating MOFs with low density,45,ParetoCrowding,4,qmof-a2d95c3,Zn8C48H24O26,0.57861881,4.650938,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.78925
wide band gap insulating MOFs with low density,45,ParetoCrowding,5,qmof-8deddd1,Zn6C42H18O18,0.720023443,3.550246,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.78925
wide band gap insulating MOFs with low density,45,Random,1,qmof-e7f8efa,Cd4C56H48N8O16,1.741521295,3.68209,0.755,0.7,,0.7,0.5,0.755,0.7,,1|1|1|1,0.755|0.5|0.7|0.7,,0.66925
wide band gap insulating MOFs with low density,45,Random,2,qmof-78fa3cf,Ag4C48H12N24,1.763516253,3.669743,0.755,0.7,,0.7,0.5,0.755,0.7,,1|1|1|1,0.755|0.5|0.7|0.7,,0.66925
wide band gap insulating MOFs with low density,45,Random,3,qmof-4050181,Li4C28H32N4O8,0.936198777,5.066465,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.78925
wide band gap insulating MOFs with low density,45,Random,4,qmof-cbb7574,Tb2C42H30O18,1.874742967,3.80596,0.755,0.7,,0.7,0.5,0.755,0.7,,1|1|1|1,0.755|0.5|0.7|0.7,,0.66925
wide band gap insulating MOFs with low density,45,Random,5,qmof-e6ca203,Zn4C56H52N8O20,1.600464662,3.554075,0.755,0.7,,0.7,0.5,0.755,0.7,,1|1|1|1,0.755|0.5|0.7|0.7,,0.66925
wide band gap insulating MOFs with low density,45,SemanticOnly,1,qmof-ff08ff7,K4C16H8O8,1.816785287,4.572055,0.755,0.7,,0.7,0.5,0.755,0.7,,1|1|1|1,0.755|0.5|0.7|0.7,,0.66925
wide band gap insulating MOFs with low density,45,SemanticOnly,2,qmof-fdb520d,Cd3C52H54N18O20S2,1.719013153,4.582349,0.755,0.7,,0.7,0.5,0.755,0.7,,1|1|1|1,0.755|0.5|0.7|0.7,,0.66925
wide band gap insulating MOFs with low density,45,SemanticOnly,3,qmof-faec724,Cd4C40H40N32O28,1.839845535,3.695211,0.755,0.7,,0.7,0.5,0.755,0.7,,1|1|1|1,0.755|0.5|0.7|0.7,,0.66925
wide band gap insulating MOFs with low density,45,SemanticOnly,4,qmof-f96785a,Zn2C36H36N8O10,1.578911361,4.741722,0.755,0.7,,0.7,0.5,0.755,0.7,,1|1|1|1,0.755|0.5|0.7|0.7,,0.66925
wide band gap insulating MOFs with low density,45,SemanticOnly,5,qmof-f771839,Co2C38H40N8O8,1.401927433,4.295336,0.755,0.7,,0.7,0.5,0.755,0.7,,1|1|1|1,0.755|0.5|0.7|0.7,,0.66925
wide band gap insulating MOFs with low density,45,TOPSIS,1,qmof-e3dcc4d,Zn6C48H60N24,0.917677932,5.279321,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.78925
wide band gap insulating MOFs with low density,45,TOPSIS,2,qmof-c82daac,Al2Li2C40H46N6O4,0.954866212,4.047188,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.78925
wide band gap insulating MOFs with low density,45,TOPSIS,3,qmof-b1cbe7a,Fe2C24H16N8,0.685538233,3.528396,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.78925
wide band gap insulating MOFs with low density,45,TOPSIS,4,qmof-a2d95c3,Zn8C48H24O26,0.57861881,4.650938,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.78925
wide band gap insulating MOFs with low density,45,TOPSIS,5,qmof-8deddd1,Zn6C42H18O18,0.720023443,3.550246,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.78925
wide band gap insulating MOFs with low density,45,WeightedSum,1,qmof-e3dcc4d,Zn6C48H60N24,0.917677932,5.279321,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.78925
wide band gap insulating MOFs with low density,45,WeightedSum,2,qmof-c82daac,Al2Li2C40H46N6O4,0.954866212,4.047188,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.78925
wide band gap insulating MOFs with low density,45,WeightedSum,3,qmof-b1cbe7a,Fe2C24H16N8,0.685538233,3.528396,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.78925
wide band gap insulating MOFs with low density,45,WeightedSum,4,qmof-a2d95c3,Zn8C48H24O26,0.57861881,4.650938,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.78925
wide band gap insulating MOFs with low density,45,WeightedSum,5,qmof-8deddd1,Zn6C42H18O18,0.720023443,3.550246,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.78925
wide band gap insulating MOFs with low density,46,GAT only,1,qmof-a2d95c3,Zn8C48H24O26,0.57861881,4.650938,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.78925
wide band gap insulating MOFs with low density,46,GAT only,2,qmof-175a5d9,Fe6C42Cl6H12N18O12,0.750832979,3.544636,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.78925
wide band gap insulating MOFs with low density,46,GAT only,3,qmof-017128d,Zn6C48H60N24,0.913433658,5.310987,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.78925
wide band gap insulating MOFs with low density,46,GAT only,4,qmof-e3dcc4d,Zn6C48H60N24,0.917677932,5.279321,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.78925
wide band gap insulating MOFs with low density,46,GAT only,5,qmof-4050181,Li4C28H32N4O8,0.936198777,5.066465,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.78925
wide band gap insulating MOFs with low density,46,GraphSAGE only,1,qmof-175a5d9,Fe6C42Cl6H12N18O12,0.750832979,3.544636,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.78925
wide band gap insulating MOFs with low density,46,GraphSAGE only,2,qmof-a2d95c3,Zn8C48H24O26,0.57861881,4.650938,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.78925
wide band gap insulating MOFs with low density,46,GraphSAGE only,3,qmof-8deddd1,Zn6C42H18O18,0.720023443,3.550246,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.78925
wide band gap insulating MOFs with low density,46,GraphSAGE only,4,qmof-b1cbe7a,Fe2C24H16N8,0.685538233,3.528396,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.78925
wide band gap insulating MOFs with low density,46,GraphSAGE only,5,qmof-4050181,Li4C28H32N4O8,0.936198777,5.066465,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.78925
wide band gap insulating MOFs with low density,46,LEA,1,qmof-694fdb2,Na4C52H80N4O8,0.918885408,3.600195,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.879164244234562
wide band gap insulating MOFs with low density,46,LEA,2,qmof-8deddd1,Zn6C42H18O18,0.720023443,3.550246,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.879164244234562
wide band gap insulating MOFs with low density,46,LEA,3,qmof-a2d95c3,Zn8C48H24O26,0.57861881,4.650938,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.879164244234562
wide band gap insulating MOFs with low density,46,LEA,4,qmof-c82daac,Al2Li2C40H46N6O4,0.954866212,4.047188,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.879164244234562
wide band gap insulating MOFs with low density,46,LEA,5,qmof-175a5d9,Fe6C42Cl6H12N18O12,0.750832979,3.544636,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.879164244234562
wide band gap insulating MOFs with low density,46,LEA no diversity,1,qmof-694fdb2,Na4C52H80N4O8,0.918885408,3.600195,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.8685576424002648
wide band gap insulating MOFs with low density,46,LEA no diversity,2,qmof-8deddd1,Zn6C42H18O18,0.720023443,3.550246,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.8685576424002648
wide band gap insulating MOFs with low density,46,LEA no diversity,3,qmof-a2d95c3,Zn8C48H24O26,0.57861881,4.650938,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.8685576424002648
wide band gap insulating MOFs with low density,46,LEA no diversity,4,qmof-c82daac,Al2Li2C40H46N6O4,0.954866212,4.047188,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.8685576424002648
wide band gap insulating MOFs with low density,46,LEA no diversity,5,qmof-175a5d9,Fe6C42Cl6H12N18O12,0.750832979,3.544636,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.8685576424002648
wide band gap insulating MOFs with low density,46,LEA no self-cleaning,1,qmof-694fdb2,Na4C52H80N4O8,0.918885408,3.600195,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.879164244234562
wide band gap insulating MOFs with low density,46,LEA no self-cleaning,2,qmof-8deddd1,Zn6C42H18O18,0.720023443,3.550246,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.879164244234562
wide band gap insulating MOFs with low density,46,LEA no self-cleaning,3,qmof-a2d95c3,Zn8C48H24O26,0.57861881,4.650938,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.879164244234562
wide band gap insulating MOFs with low density,46,LEA no self-cleaning,4,qmof-c82daac,Al2Li2C40H46N6O4,0.954866212,4.047188,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.879164244234562
wide band gap insulating MOFs with low density,46,LEA no self-cleaning,5,qmof-175a5d9,Fe6C42Cl6H12N18O12,0.750832979,3.544636,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.879164244234562
wide band gap insulating MOFs with low density,46,LEA + GAT,1,qmof-a2d95c3,Zn8C48H24O26,0.57861881,4.650938,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.8466384366154671
wide band gap insulating MOFs with low density,46,LEA + GAT,2,qmof-175a5d9,Fe6C42Cl6H12N18O12,0.750832979,3.544636,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.8425757512450218
wide band gap insulating MOFs with low density,46,LEA + GAT,3,qmof-017128d,Zn6C48H60N24,0.913433658,5.310987,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.8389274954795838
wide band gap insulating MOFs with low density,46,LEA + GAT,4,qmof-e3dcc4d,Zn6C48H60N24,0.917677932,5.279321,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.8388831362128257
wide band gap insulating MOFs with low density,46,LEA + GAT,5,qmof-4050181,Li4C28H32N4O8,0.936198777,5.066465,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.8381716832518578
wide band gap insulating MOFs with low density,46,LEA + GraphSAGE,1,qmof-175a5d9,Fe6C42Cl6H12N18O12,0.750832979,3.544636,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.8027046889066696
wide band gap insulating MOFs with low density,46,LEA + GraphSAGE,2,qmof-a2d95c3,Zn8C48H24O26,0.57861881,4.650938,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.8008528977632523
wide band gap insulating MOFs with low density,46,LEA + GraphSAGE,3,qmof-8deddd1,Zn6C42H18O18,0.720023443,3.550246,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.7970820188522338
wide band gap insulating MOFs with low density,46,LEA + GraphSAGE,4,qmof-b1cbe7a,Fe2C24H16N8,0.685538233,3.528396,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.7911838114261627
wide band gap insulating MOFs with low density,46,LEA + GraphSAGE,5,qmof-4050181,Li4C28H32N4O8,0.936198777,5.066465,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.7893027365207672
wide band gap insulating MOFs with low density,46,MMR,1,qmof-4050181,Li4C28H32N4O8,0.936198777,5.066465,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.78925
wide band gap insulating MOFs with low density,46,MMR,2,qmof-3133aaf,Zn4C64H48N8O16,0.969248466,4.523716,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.78925
wide band gap insulating MOFs with low density,46,MMR,3,qmof-017128d,Zn6C48H60N24,0.913433658,5.310987,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.78925
wide band gap insulating MOFs with low density,46,MMR,4,qmof-4f9c014,Cu2C40H40N4O8,0.784105616,3.939544,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.78925
wide band gap insulating MOFs with low density,46,MMR,5,qmof-b1cbe7a,Fe2C24H16N8,0.685538233,3.528396,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.78925
wide band gap insulating MOFs with low density,46,ParetoCrowding,1,qmof-e3dcc4d,Zn6C48H60N24,0.917677932,5.279321,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.78925
wide band gap insulating MOFs with low density,46,ParetoCrowding,2,qmof-c82daac,Al2Li2C40H46N6O4,0.954866212,4.047188,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.78925
wide band gap insulating MOFs with low density,46,ParetoCrowding,3,qmof-b1cbe7a,Fe2C24H16N8,0.685538233,3.528396,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.78925
wide band gap insulating MOFs with low density,46,ParetoCrowding,4,qmof-a2d95c3,Zn8C48H24O26,0.57861881,4.650938,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.78925
wide band gap insulating MOFs with low density,46,ParetoCrowding,5,qmof-8deddd1,Zn6C42H18O18,0.720023443,3.550246,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.78925
wide band gap insulating MOFs with low density,46,Random,1,qmof-d385e80,Cu2C40H36N12O10,1.650882366,4.022855,0.755,0.7,,0.7,0.5,0.755,0.7,,1|1|1|1,0.755|0.5|0.7|0.7,,0.66925
wide band gap insulating MOFs with low density,46,Random,2,qmof-6bc1eda,Zn2C34H28N16,1.493647785,4.838253,0.755,0.7,,0.7,0.5,0.755,0.7,,1|1|1|1,0.755|0.5|0.7|0.7,,0.66925
wide band gap insulating MOFs with low density,46,Random,3,qmof-d1115ca,Cu2C28H28N4O12,1.635308069,3.837814,0.755,0.7,,0.7,0.5,0.755,0.7,,1|1|1|1,0.755|0.5|0.7|0.7,,0.66925
wide band gap insulating MOFs with low density,46,Random,4,qmof-9d5b9ef,Cu2C32H32N8O8,1.556096769,3.70031,0.755,0.7,,0.7,0.5,0.755,0.7,,1|1|1|1,0.755|0.5|0.7|0.7,,0.66925
wide band gap insulating MOFs with low density,46,Random,5,qmof-0b3d138,Cu4C40H64N8O16,1.642151116,3.739812,0.755,0.7,,0.7,0.5,0.755,0.7,,1|1|1|1,0.755|0.5|0.7|0.7,,0.66925
wide band gap insulating MOFs with low density,46,SemanticOnly,1,qmof-fdc53a4,Cd2C52H68N8O8,1.293524347,5.008493,0.755,0.7,,0.7,0.5,0.755,0.7,,1|1|1|1,0.755|0.5|0.7|0.7,,0.66925
wide band gap insulating MOFs with low density,46,SemanticOnly,2,qmof-fbdd307,Cd4C28H56N16O16S8,1.913880538,4.88913,0.755,0.7,,0.7,0.5,0.755,0.7,,1|1|1|1,0.755|0.5|0.7|0.7,,0.66925
wide band gap insulating MOFs with low density,46,SemanticOnly,3,qmof-f6f5702,Zn2C22H20N8O14,1.681298211,3.963427,0.755,0.7,,0.7,0.5,0.755,0.7,,1|1|1|1,0.755|0.5|0.7|0.7,,0.66925
wide band gap insulating MOFs with low density,46,SemanticOnly,4,qmof-f61d5ce,In4C32H16O20,1.287779073,4.433449,0.755,0.7,,0.7,0.5,0.755,0.7,,1|1|1|1,0.755|0.5|0.7|0.7,,0.66925
wide band gap insulating MOFs with low density,46,SemanticOnly,5,qmof-f5464fc,Zn4C40H28N4O20,1.980240268,3.852627,0.755,0.7,,0.7,0.5,0.755,0.7,,1|1|1|1,0.755|0.5|0.7|0.7,,0.66925
wide band gap insulating MOFs with low density,46,TOPSIS,1,qmof-e3dcc4d,Zn6C48H60N24,0.917677932,5.279321,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.78925
wide band gap insulating MOFs with low density,46,TOPSIS,2,qmof-c82daac,Al2Li2C40H46N6O4,0.954866212,4.047188,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.78925
wide band gap insulating MOFs with low density,46,TOPSIS,3,qmof-b1cbe7a,Fe2C24H16N8,0.685538233,3.528396,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.78925
wide band gap insulating MOFs with low density,46,TOPSIS,4,qmof-a2d95c3,Zn8C48H24O26,0.57861881,4.650938,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.78925
wide band gap insulating MOFs with low density,46,TOPSIS,5,qmof-8deddd1,Zn6C42H18O18,0.720023443,3.550246,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.78925
wide band gap insulating MOFs with low density,46,WeightedSum,1,qmof-e3dcc4d,Zn6C48H60N24,0.917677932,5.279321,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.78925
wide band gap insulating MOFs with low density,46,WeightedSum,2,qmof-c82daac,Al2Li2C40H46N6O4,0.954866212,4.047188,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.78925
wide band gap insulating MOFs with low density,46,WeightedSum,3,qmof-b1cbe7a,Fe2C24H16N8,0.685538233,3.528396,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.78925
wide band gap insulating MOFs with low density,46,WeightedSum,4,qmof-a2d95c3,Zn8C48H24O26,0.57861881,4.650938,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.78925
wide band gap insulating MOFs with low density,46,WeightedSum,5,qmof-8deddd1,Zn6C42H18O18,0.720023443,3.550246,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.78925
wide band gap insulating MOFs with low density,47,GAT only,1,qmof-a2d95c3,Zn8C48H24O26,0.57861881,4.650938,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.78925
wide band gap insulating MOFs with low density,47,GAT only,2,qmof-175a5d9,Fe6C42Cl6H12N18O12,0.750832979,3.544636,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.78925
wide band gap insulating MOFs with low density,47,GAT only,3,qmof-017128d,Zn6C48H60N24,0.913433658,5.310987,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.78925
wide band gap insulating MOFs with low density,47,GAT only,4,qmof-e3dcc4d,Zn6C48H60N24,0.917677932,5.279321,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.78925
wide band gap insulating MOFs with low density,47,GAT only,5,qmof-4050181,Li4C28H32N4O8,0.936198777,5.066465,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.78925
wide band gap insulating MOFs with low density,47,GraphSAGE only,1,qmof-175a5d9,Fe6C42Cl6H12N18O12,0.750832979,3.544636,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.78925
wide band gap insulating MOFs with low density,47,GraphSAGE only,2,qmof-a2d95c3,Zn8C48H24O26,0.57861881,4.650938,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.78925
wide band gap insulating MOFs with low density,47,GraphSAGE only,3,qmof-8deddd1,Zn6C42H18O18,0.720023443,3.550246,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.78925
wide band gap insulating MOFs with low density,47,GraphSAGE only,4,qmof-b1cbe7a,Fe2C24H16N8,0.685538233,3.528396,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.78925
wide band gap insulating MOFs with low density,47,GraphSAGE only,5,qmof-4050181,Li4C28H32N4O8,0.936198777,5.066465,0.755,1.0,,1.0,0.5,0.755,1.0,,1|1|1|1,0.755|0.5|1.0|1.0,,0.78925
