seed,query_id,query,method,candidate_pool_size,runtime_ms,rel_at_5,best_relevance,balance,diversity,unique_at_5,hypervolume_proxy,ndcg_at_5,mean_semantic_score,mean_band_gap_score,mean_density_score,mean_porosity_score,mean_stability_score,missing_band_gap_top5
50,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,TOPSIS,100,1.027791999987926,0.7598756790987566,0.7598756790987566,0.8723203879496285,0.016303138590087134,1.0,0.006070295668715966,1.0,0.7166666666666667,1.0,0.7,0.0,0.7,0
50,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,ParetoCrowding,100,205.96899999999607,0.7598756790987566,0.7598756790987566,0.8723203879496285,0.0299434020610946,1.0,0.011149098858093667,1.0,0.7166666666666667,1.0,0.7,0.0,0.7,0
50,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,Random,100,0.04750000000797172,0.7598756790987566,0.7598756790987566,0.8723203879496285,0.016186369400926874,1.0,0.006026817935929594,1.0,0.7166666666666667,1.0,0.7,0.0,0.7,0
50,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,MMR,100,2067.672958000003,0.7598756790987566,0.7598756790987566,0.8723203879496285,0.0323226702510888,1.0,0.012034993393592326,1.0,0.7166666666666667,1.0,0.7,0.0,0.7,0
50,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,LEA,100,86.99904200000219,0.7598756790987566,0.7598756790987566,0.8723203879496285,0.03120936616387135,1.0,0.011620466770926614,1.0,0.7166666666666667,1.0,0.7,0.0,0.7,0
50,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,LEA no diversity,100,85.58075000000542,0.7598756790987566,0.7598756790987566,0.8723203879496285,0.03120936616387135,1.0,0.011620466770926614,1.0,0.7166666666666667,1.0,0.7,0.0,0.7,0
50,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,LEA no self-cleaning,100,85.1676660000038,0.7598756790987566,0.7598756790987566,0.8723203879496285,0.03120936616387135,1.0,0.011620466770926614,1.0,0.7166666666666667,1.0,0.7,0.0,0.7,0
50,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,GraphSAGE only,100,0.039667000010013,0.7598756790987566,0.7598756790987566,0.8723203879496285,0.02215122166896756,1.0,0.00824776555820117,1.0,0.7166666666666667,1.0,0.7,0.0,0.7,0
50,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,GAT only,100,0.033457999990105236,0.7598756790987566,0.7598756790987566,0.8723203879496285,0.017929024901184868,1.0,0.006675676686459521,1.0,0.7166666666666667,1.0,0.7,0.0,0.7,0
50,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,LEA + GraphSAGE,100,84.87687500000618,0.7598756790987566,0.7598756790987566,0.8723203879496285,0.022065106516722107,1.0,0.008215701521402498,1.0,0.7166666666666667,1.0,0.7,0.0,0.7,0
50,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,LEA + GAT,100,83.87324999999635,0.7598756790987566,0.7598756790987566,0.8723203879496285,0.02044625831047918,1.0,0.007612941065164941,1.0,0.7166666666666667,1.0,0.7,0.0,0.7,0
51,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,SemanticOnly,100,0.04900000001839544,0.7413575309135754,0.7598756790987566,0.8800027392883457,0.021704376582762454,1.0,0.007096000037736101,0.9485088821519111,0.7166666666666667,0.9,0.7,0.0,0.7,0
51,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,WeightedSum,100,0.05358300001034877,0.7598756790987566,0.7598756790987566,0.8723203879496285,0.016303138590087134,1.0,0.006070295668715966,1.0,0.7166666666666667,1.0,0.7,0.0,0.7,0
51,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,TOPSIS,100,1.1453340000002754,0.7598756790987566,0.7598756790987566,0.8723203879496285,0.016303138590087134,1.0,0.006070295668715966,1.0,0.7166666666666667,1.0,0.7,0.0,0.7,0
51,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,ParetoCrowding,100,222.1358749999922,0.7598756790987566,0.7598756790987566,0.8723203879496285,0.0299434020610946,1.0,0.011149098858093667,1.0,0.7166666666666667,1.0,0.7,0.0,0.7,0
51,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,Random,100,0.04754199997591968,0.7228393827283937,0.7598756790987566,0.8876850906270629,0.013000376593490173,1.0,0.0036836962032934365,0.9579044991066559,0.7166666666666667,0.8,0.7,0.0,0.7,0
51,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,MMR,100,2248.546165999983,0.7598756790987566,0.7598756790987566,0.8723203879496285,0.03373783955858406,1.0,0.012561916235492937,1.0,0.7166666666666667,1.0,0.7,0.0,0.7,0
51,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,LEA,100,84.6588330000202,0.7598756790987566,0.7598756790987566,0.8723203879496285,0.027729872348589552,1.0,0.010324915235281095,1.0,0.7166666666666667,1.0,0.7,0.0,0.7,0
51,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,LEA no diversity,100,83.99187500000949,0.7598756790987566,0.7598756790987566,0.8723203879496285,0.027729872348589552,1.0,0.010324915235281095,1.0,0.7166666666666667,1.0,0.7,0.0,0.7,0
51,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,LEA no self-cleaning,100,83.64016599998081,0.7598756790987566,0.7598756790987566,0.8723203879496285,0.027729872348589552,1.0,0.010324915235281095,1.0,0.7166666666666667,1.0,0.7,0.0,0.7,0
51,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,GraphSAGE only,100,0.055833000004668065,0.7598756790987566,0.7598756790987566,0.8723203879496285,0.02215122166896756,1.0,0.00824776555820117,1.0,0.7166666666666667,1.0,0.7,0.0,0.7,0
51,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,GAT only,100,0.034791999979688626,0.7598756790987566,0.7598756790987566,0.8723203879496285,0.017929024901184868,1.0,0.006675676686459521,1.0,0.7166666666666667,1.0,0.7,0.0,0.7,0
51,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,LEA + GraphSAGE,100,85.00091599998427,0.7598756790987566,0.7598756790987566,0.8723203879496285,0.025264215642167763,1.0,0.009406854878814932,1.0,0.7166666666666667,1.0,0.7,0.0,0.7,0
51,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,LEA + GAT,100,82.14020799999844,0.7598756790987566,0.7598756790987566,0.8723203879496285,0.017747573421119215,1.0,0.006608115208806722,1.0,0.7166666666666667,1.0,0.7,0.0,0.7,0
42,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,SemanticOnly,100,0.032124999989946446,0.7551666666666667,0.7551666666666667,0.8599925597215157,0.025705315233023412,1.0,0.009511780637867707,0.8245146242108996,0.6433333333333333,1.0,0.7,0.0,0.7,0
42,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,WeightedSum,100,0.04837499997734085,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425126,1.0,0.013125195696165555,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
42,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,TOPSIS,100,0.9944169999869246,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425126,1.0,0.013125195696165555,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
42,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,ParetoCrowding,100,219.6159590000093,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425126,1.0,0.013125195696165555,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
42,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,Random,100,0.057792000006884336,0.7551666666666667,0.7551666666666667,0.8599925597215157,0.022337870681013956,1.0,0.008265719517880061,0.8245146242108996,0.6433333333333333,1.0,0.7,0.0,0.7,0
42,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,MMR,100,2139.5840829999884,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425128,1.0,0.013125195696165557,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
42,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA,100,81.62083400000597,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425128,1.0,0.013125195696165557,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
42,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA no diversity,100,81.55516699997634,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425128,1.0,0.013125195696165557,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
42,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA no self-cleaning,100,81.3281659999916,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425128,1.0,0.013125195696165557,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
42,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,GraphSAGE only,100,0.04500000000007276,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425128,1.0,0.013125195696165557,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
42,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,GAT only,100,0.034166999995477454,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425126,1.0,0.013125195696165555,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
42,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA + GraphSAGE,100,81.63949999999431,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425128,1.0,0.013125195696165557,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
42,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA + GAT,100,80.57450000001154,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425126,1.0,0.013125195696165555,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
43,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,SemanticOnly,100,0.03483300000084455,0.7551666666666667,0.7551666666666667,0.8599925597215157,0.02607339324530327,1.0,0.009647981158214977,0.8245146242108996,0.6433333333333333,1.0,0.7,0.0,0.7,0
43,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,WeightedSum,100,0.04545899997765446,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425126,1.0,0.013125195696165555,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
43,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,TOPSIS,100,1.0445409999988442,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425126,1.0,0.013125195696165555,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
43,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,ParetoCrowding,100,215.26508299999136,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425126,1.0,0.013125195696165555,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
43,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,Random,100,0.05000000001587068,0.7791666666666666,0.8751666666666666,0.8571058083755675,0.020414762345632224,1.0,0.009187595744443963,0.8475391965435909,0.6433333333333333,1.0,0.76,0.0,0.76,0
43,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,MMR,100,2083.2983750000267,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425128,1.0,0.013125195696165557,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
43,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA,100,81.37949999999705,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425128,1.0,0.013125195696165557,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
43,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA no diversity,100,87.37166700001353,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425128,1.0,0.013125195696165557,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
43,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA no self-cleaning,100,82.31000000000677,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425128,1.0,0.013125195696165557,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
43,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,GraphSAGE only,100,0.04066600001806364,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425128,1.0,0.013125195696165557,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
43,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,GAT only,100,0.034416000005421665,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425126,1.0,0.013125195696165555,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
43,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA + GraphSAGE,100,83.11458299999686,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425128,1.0,0.013125195696165557,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
43,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA + GAT,100,83.23400000000447,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425126,1.0,0.013125195696165555,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
44,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,SemanticOnly,100,0.030874999993102392,0.7551666666666667,0.7551666666666667,0.8599925597215157,0.02431193784642703,1.0,0.008996186881209803,0.8245146242108996,0.6433333333333333,1.0,0.7,0.0,0.7,0
44,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,WeightedSum,100,0.05016599999407845,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425126,1.0,0.013125195696165555,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
44,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,TOPSIS,100,0.9956670000121903,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425126,1.0,0.013125195696165555,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
44,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,ParetoCrowding,100,215.8862910000039,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425126,1.0,0.013125195696165555,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
44,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,Random,100,0.04654200000686615,0.7551666666666667,0.7551666666666667,0.8599925597215157,0.017638768563731103,1.0,0.006526902929585025,0.8245146242108996,0.6433333333333333,1.0,0.7,0.0,0.7,0
44,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,MMR,100,2087.9572089999956,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425128,1.0,0.013125195696165557,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
44,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA,100,81.33941599999162,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425128,1.0,0.013125195696165557,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
44,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA no diversity,100,83.49091600001657,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425128,1.0,0.013125195696165557,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
44,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA no self-cleaning,100,80.89395800001853,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425128,1.0,0.013125195696165557,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
44,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,GraphSAGE only,100,0.03783300002169199,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425128,1.0,0.013125195696165557,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
44,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,GAT only,100,0.0340420000100039,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425126,1.0,0.013125195696165555,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
44,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA + GraphSAGE,100,82.5508329999991,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425128,1.0,0.013125195696165557,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
44,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA + GAT,100,81.8845420000116,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425126,1.0,0.013125195696165555,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
45,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,SemanticOnly,100,0.03037499999436477,0.7551666666666667,0.7551666666666667,0.8599925597215157,0.02348160664455573,1.0,0.00868893804269603,0.8245146242108996,0.6433333333333333,1.0,0.7,0.0,0.7,0
45,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,WeightedSum,100,0.046499999996285624,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425126,1.0,0.013125195696165555,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
45,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,TOPSIS,100,0.9840409999810618,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425126,1.0,0.013125195696165555,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
45,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,ParetoCrowding,100,211.24670799997602,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425126,1.0,0.013125195696165555,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
45,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,Random,100,0.0572500000259879,0.7551666666666667,0.7551666666666667,0.8599925597215157,0.015891397357165778,1.0,0.005880320249734313,0.8245146242108996,0.6433333333333333,1.0,0.7,0.0,0.7,0
45,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,MMR,100,2055.5319999999992,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425126,1.0,0.013125195696165555,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
45,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA,100,83.37766600001828,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425126,1.0,0.013125195696165555,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
45,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA no diversity,100,84.55858299998908,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425126,1.0,0.013125195696165555,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
45,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA no self-cleaning,100,86.54245799999671,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425126,1.0,0.013125195696165555,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
45,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,GraphSAGE only,100,0.046499999996285624,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425128,1.0,0.013125195696165557,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
45,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,GAT only,100,0.03858299999137671,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425126,1.0,0.013125195696165555,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
45,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA + GraphSAGE,100,83.83083300000749,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425128,1.0,0.013125195696165557,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
45,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA + GAT,100,82.52045800000474,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425126,1.0,0.013125195696165555,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
46,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,SemanticOnly,100,0.03154199998789409,0.7551666666666667,0.7551666666666667,0.8599925597215157,0.0167723667368854,1.0,0.006206306817594266,0.8245146242108996,0.6433333333333333,1.0,0.7,0.0,0.7,0
46,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,WeightedSum,100,0.0464589999751297,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425126,1.0,0.013125195696165555,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
46,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,TOPSIS,100,0.9894160000101238,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425126,1.0,0.013125195696165555,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
46,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,ParetoCrowding,100,221.04216700000734,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425126,1.0,0.013125195696165555,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
46,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,Random,100,0.050375000000713044,0.7551666666666667,0.7551666666666667,0.8599925597215157,0.024400537860211353,1.0,0.009028971691977106,0.8245146242108996,0.6433333333333333,1.0,0.7,0.0,0.7,0
46,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,MMR,100,2096.7605000000162,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425126,1.0,0.013125195696165555,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
46,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA,100,83.8516249999941,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425126,1.0,0.013125195696165555,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
46,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA no diversity,100,83.6408329999756,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425126,1.0,0.013125195696165555,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
46,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA no self-cleaning,100,85.1038750000157,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425126,1.0,0.013125195696165555,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
46,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,GraphSAGE only,100,0.04412499998807107,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425128,1.0,0.013125195696165557,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
46,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,GAT only,100,0.04370799999264818,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425126,1.0,0.013125195696165555,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
46,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA + GraphSAGE,100,84.06116700001576,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425128,1.0,0.013125195696165557,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
46,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA + GAT,100,84.5069169999988,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425126,1.0,0.013125195696165555,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
47,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,SemanticOnly,100,0.03424999999879219,0.7551666666666667,0.7551666666666667,0.8599925597215157,0.014090744106126147,1.0,0.005214021526163367,0.8245146242108996,0.6433333333333333,1.0,0.7,0.0,0.7,0
47,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,WeightedSum,100,0.04637500001081207,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425126,1.0,0.013125195696165555,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
47,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,TOPSIS,100,0.9986659999867697,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425126,1.0,0.013125195696165555,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
47,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,ParetoCrowding,100,215.57962500000372,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425126,1.0,0.013125195696165555,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
47,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,Random,100,0.04766700001823665,0.7551666666666667,0.7551666666666667,0.8599925597215157,0.03259677780540204,1.0,0.012061840019295923,0.8245146242108996,0.6433333333333333,1.0,0.7,0.0,0.7,0
47,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,MMR,100,2106.592500000005,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425128,1.0,0.013125195696165557,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
47,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA,100,85.9094589999927,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425128,1.0,0.013125195696165557,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
47,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA no diversity,100,83.74608400001193,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425128,1.0,0.013125195696165557,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
47,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA no self-cleaning,100,81.90520900001275,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425128,1.0,0.013125195696165557,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
47,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,GraphSAGE only,100,0.038291999999273685,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425128,1.0,0.013125195696165557,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
47,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,GAT only,100,0.03487500001142507,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425126,1.0,0.013125195696165555,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
47,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA + GraphSAGE,100,89.40900000001761,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425128,1.0,0.013125195696165557,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
47,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA + GAT,100,87.22966700000256,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425126,1.0,0.013125195696165555,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
48,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,SemanticOnly,100,0.03566700002011203,0.7551666666666667,0.7551666666666667,0.8599925597215157,0.013310083824448319,1.0,0.0049251525010336515,0.8245146242108996,0.6433333333333333,1.0,0.7,0.0,0.7,0
48,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,WeightedSum,100,0.05387499999187639,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425126,1.0,0.013125195696165555,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
48,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,TOPSIS,100,1.1428749999993215,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425126,1.0,0.013125195696165555,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
48,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,ParetoCrowding,100,223.21845799999096,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425126,1.0,0.013125195696165555,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
48,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,Random,100,0.047832999996444414,0.7551666666666667,0.7551666666666667,0.8599925597215157,0.016348843519312498,1.0,0.006049589815523735,0.8245146242108996,0.6433333333333333,1.0,0.7,0.0,0.7,0
