query,query_id,seed,method,rank,qmof_id,formula,availability_mask,relevance,balance,diversity_contribution,graph_score,final_score,runtime_ms,band_gap,density,semantic_score,band_gap_score,density_score,stability_score
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,46,ParetoCrowding,3,qmof-e566fbb,Zn2C36H22N6O8,1|1|1|1,0.8751666666666666,0.8455588029917751,0.01517496526872958,,0.8751666666666666,221.04216700000734,2.93315,0.83426434,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,46,ParetoCrowding,4,qmof-c0f392b,Zn2C44H38N6O12,1|1|1|1,0.8751666666666666,0.8455588029917751,0.012911400010213481,,0.8751666666666666,221.04216700000734,2.464185,0.915527725,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,46,ParetoCrowding,5,qmof-13a76dd,Zn4C40H28N12O8,1|1|1|1,0.8751666666666666,0.8455588029917751,0.01588195992000406,,0.8751666666666666,221.04216700000734,3.309168,0.982716063,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,46,Random,1,qmof-1a901aa,Cd2C26H22N6O14,1|1|1|1,0.7551666666666667,0.8599925597215157,0.0,,0.7551666666666667,0.050375000000713044,2.611235,1.993047842,0.6433333333333333,1.0,0.7,0.7
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,46,Random,2,qmof-1547f0e,Cu2C50H44I2N4P2,1|1|1|1,0.7551666666666667,0.8599925597215157,0.0253492921886104,,0.7551666666666667,0.050375000000713044,1.861861,1.618035866,0.6433333333333333,1.0,0.7,0.7
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,46,Random,3,qmof-a457b47,Cd2C24Cl2H22N10O4,1|1|1|1,0.7551666666666667,0.8599925597215157,0.022907359420963183,,0.7551666666666667,0.050375000000713044,1.34542,1.809445487,0.6433333333333333,1.0,0.7,0.7
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,46,Random,4,qmof-9fa0d98,Cu4C28H16N16O4,1|1|1|1,0.7551666666666667,0.8599925597215157,0.020351588532942486,,0.7551666666666667,0.050375000000713044,2.451271,1.811535811,0.6433333333333333,1.0,0.7,0.7
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,46,Random,5,qmof-5e9a520,Cu6C18H24N24O18,1|1|1|1,0.7551666666666667,0.8599925597215157,0.027946650493187328,,0.7551666666666667,0.050375000000713044,3.084819,1.832865192,0.6433333333333333,1.0,0.7,0.7
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,46,MMR,1,qmof-e566fbb,Zn2C36H22N6O8,1|1|1|1,0.8751666666666666,0.8455588029917751,0.0,,0.8751666666666666,2096.7605000000162,2.93315,0.83426434,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,46,MMR,2,qmof-ac6a77a,Zn4C76H44N8O16,1|1|1|1,0.8751666666666666,0.8455588029917751,0.02314363319620626,,0.8751666666666666,2096.7605000000162,2.401359,0.82887956,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,46,MMR,3,qmof-c0f392b,Zn2C44H38N6O12,1|1|1|1,0.8751666666666666,0.8455588029917751,0.01401739792674014,,0.8751666666666666,2096.7605000000162,2.464185,0.915527725,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,46,MMR,4,qmof-13a76dd,Zn4C40H28N12O8,1|1|1|1,0.8751666666666666,0.8455588029917751,0.017658212927288214,,0.8751666666666666,2096.7605000000162,3.309168,0.982716063,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,46,MMR,5,qmof-cef46c3,Zn2C48H32N8O8,1|1|1|1,0.8751666666666666,0.8455588029917751,0.011455150570675015,,0.8751666666666666,2096.7605000000162,2.913296,0.7895211,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,46,LEA,1,qmof-e566fbb,Zn2C36H22N6O8,1|1|1|1,0.8751666666666666,0.8455588029917751,0.0,,0.9597225469658441,83.8516249999941,2.93315,0.83426434,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,46,LEA,2,qmof-ac6a77a,Zn4C76H44N8O16,1|1|1|1,0.8751666666666666,0.8455588029917751,0.02314363319620626,,0.9141902296219147,83.8516249999941,2.401359,0.82887956,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,46,LEA,3,qmof-c0f392b,Zn2C44H38N6O12,1|1|1|1,0.8751666666666666,0.8455588029917751,0.01401739792674014,,0.9132130494624077,83.8516249999941,2.464185,0.915527725,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,46,LEA,4,qmof-13a76dd,Zn4C40H28N12O8,1|1|1|1,0.8751666666666666,0.8455588029917751,0.017658212927288214,,0.9129883687060371,83.8516249999941,3.309168,0.982716063,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,46,LEA,5,qmof-cef46c3,Zn2C48H32N8O8,1|1|1|1,0.8751666666666666,0.8455588029917751,0.011455150570675015,,0.9129674334890039,83.8516249999941,2.913296,0.7895211,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,46,LEA no diversity,1,qmof-e566fbb,Zn2C36H22N6O8,1|1|1|1,0.8751666666666666,0.8455588029917751,0.0,,0.9597225469658441,83.6408329999756,2.93315,0.83426434,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,46,LEA no diversity,2,qmof-ac6a77a,Zn4C76H44N8O16,1|1|1|1,0.8751666666666666,0.8455588029917751,0.02314363319620626,,0.9111969899247114,83.6408329999756,2.401359,0.82887956,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,46,LEA no diversity,3,qmof-c0f392b,Zn2C44H38N6O12,1|1|1|1,0.8751666666666666,0.8455588029917751,0.01401739792674014,,0.9108770231757802,83.6408329999756,2.464185,0.915527725,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,46,LEA no diversity,4,qmof-13a76dd,Zn4C40H28N12O8,1|1|1|1,0.8751666666666666,0.8455588029917751,0.017658212927288214,,0.9108032539829758,83.6408329999756,3.309168,0.982716063,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,46,LEA no diversity,5,qmof-cef46c3,Zn2C48H32N8O8,1|1|1|1,0.8751666666666666,0.8455588029917751,0.011455150570675015,,0.9107963765372478,83.6408329999756,2.913296,0.7895211,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,46,LEA no self-cleaning,1,qmof-e566fbb,Zn2C36H22N6O8,1|1|1|1,0.8751666666666666,0.8455588029917751,0.0,,0.9597225469658441,85.1038750000157,2.93315,0.83426434,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,46,LEA no self-cleaning,2,qmof-ac6a77a,Zn4C76H44N8O16,1|1|1|1,0.8751666666666666,0.8455588029917751,0.02314363319620626,,0.9141902296219147,85.1038750000157,2.401359,0.82887956,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,46,LEA no self-cleaning,3,qmof-c0f392b,Zn2C44H38N6O12,1|1|1|1,0.8751666666666666,0.8455588029917751,0.01401739792674014,,0.9132130494624077,85.1038750000157,2.464185,0.915527725,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,46,LEA no self-cleaning,4,qmof-13a76dd,Zn4C40H28N12O8,1|1|1|1,0.8751666666666666,0.8455588029917751,0.017658212927288214,,0.9129883687060371,85.1038750000157,3.309168,0.982716063,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,46,LEA no self-cleaning,5,qmof-cef46c3,Zn2C48H32N8O8,1|1|1|1,0.8751666666666666,0.8455588029917751,0.011455150570675015,,0.9129674334890039,85.1038750000157,2.913296,0.7895211,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,46,GraphSAGE only,1,qmof-ac6a77a,Zn4C76H44N8O16,1|1|1|1,0.8751666666666666,0.8455588029917751,0.0,0.2567529519189189,0.8751666666666666,0.04412499998807107,2.401359,0.82887956,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,46,GraphSAGE only,2,qmof-13a76dd,Zn4C40H28N12O8,1|1|1|1,0.8751666666666666,0.8455588029917751,0.024587142061445556,0.25673107788369565,0.8751666666666666,0.04412499998807107,3.309168,0.982716063,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,46,GraphSAGE only,3,qmof-e566fbb,Zn2C36H22N6O8,1|1|1|1,0.8751666666666666,0.8455588029917751,0.016894984691351554,0.2563490934189189,0.8751666666666666,0.04412499998807107,2.93315,0.83426434,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,46,GraphSAGE only,4,qmof-cef46c3,Zn2C48H32N8O8,1|1|1|1,0.8751666666666666,0.8455588029917751,0.011707066035179967,0.2550716317857143,0.8751666666666666,0.04412499998807107,2.913296,0.7895211,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,46,GraphSAGE only,5,qmof-c0f392b,Zn2C44H38N6O12,1|1|1|1,0.8751666666666666,0.8455588029917751,0.014118840141140674,0.24506091082107842,0.8751666666666666,0.04412499998807107,2.464185,0.915527725,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,46,GAT only,1,qmof-13a76dd,Zn4C40H28N12O8,1|1|1|1,0.8751666666666666,0.8455588029917751,0.0,0.4066955434538043,0.8751666666666666,0.04370799999264818,3.309168,0.982716063,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,46,GAT only,2,qmof-e566fbb,Zn2C36H22N6O8,1|1|1|1,0.8751666666666666,0.8455588029917751,0.010646336186496847,0.38600964091216217,0.8751666666666666,0.04370799999264818,2.93315,0.83426434,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,46,GAT only,3,qmof-cef46c3,Zn2C48H32N8O8,1|1|1|1,0.8751666666666666,0.8455588029917751,0.008879749119702244,0.3846363647193877,0.8751666666666666,0.04370799999264818,2.913296,0.7895211,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,46,GAT only,4,qmof-ac6a77a,Zn4C76H44N8O16,1|1|1|1,0.8751666666666666,0.8455588029917751,0.021697491707929076,0.35443872966216217,0.8751666666666666,0.04370799999264818,2.401359,0.82887956,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,46,GAT only,5,qmof-c0f392b,Zn2C44H38N6O12,1|1|1|1,0.8751666666666666,0.8455588029917751,0.014118840141140673,0.3494541465992647,0.8751666666666666,0.04370799999264818,2.464185,0.915527725,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,46,LEA + GraphSAGE,1,qmof-ac6a77a,Zn4C76H44N8O16,1|1|1|1,0.8751666666666666,0.8455588029917751,0.0,0.2567529519189189,0.8528186246098414,84.06116700001576,2.401359,0.82887956,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,46,LEA + GraphSAGE,2,qmof-13a76dd,Zn4C40H28N12O8,1|1|1|1,0.8751666666666666,0.8455588029917751,0.024587142061445556,0.25673107788369565,0.8528145697636382,84.06116700001576,3.309168,0.982716063,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,46,LEA + GraphSAGE,3,qmof-e566fbb,Zn2C36H22N6O8,1|1|1|1,0.8751666666666666,0.8455588029917751,0.016894984691351554,0.2563490934189189,0.8527437594114767,84.06116700001576,2.93315,0.83426434,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,46,LEA + GraphSAGE,4,qmof-cef46c3,Zn2C48H32N8O8,1|1|1|1,0.8751666666666666,0.8455588029917751,0.011707066035179967,0.2550716317857143,0.8525069375571631,84.06116700001576,2.913296,0.7895211,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,46,LEA + GraphSAGE,5,qmof-c0f392b,Zn2C44H38N6O12,1|1|1|1,0.8751666666666666,0.8455588029917751,0.014118840141140674,0.24506091082107842,0.8506504476854159,84.06116700001576,2.464185,0.915527725,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,46,LEA + GAT,1,qmof-13a76dd,Zn4C40H28N12O8,1|1|1|1,0.8751666666666666,0.8455588029917751,0.0,0.4066955434538043,0.8804529107250473,84.5069169999988,3.309168,0.982716063,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,46,LEA + GAT,2,qmof-e566fbb,Zn2C36H22N6O8,1|1|1|1,0.8751666666666666,0.8455588029917751,0.010646336186496847,0.38600964091216217,0.8766630407847081,84.5069169999988,2.93315,0.83426434,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,46,LEA + GAT,3,qmof-cef46c3,Zn2C48H32N8O8,1|1|1|1,0.8751666666666666,0.8455588029917751,0.008879749119702244,0.3846363647193877,0.8764111434131872,84.5069169999988,2.913296,0.7895211,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,46,LEA + GAT,4,qmof-ac6a77a,Zn4C76H44N8O16,1|1|1|1,0.8751666666666666,0.8455588029917751,0.021697491707929076,0.35443872966216217,0.8708632669342328,84.5069169999988,2.401359,0.82887956,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,46,LEA + GAT,5,qmof-c0f392b,Zn2C44H38N6O12,1|1|1|1,0.8751666666666666,0.8455588029917751,0.014118840141140673,0.3494541465992647,0.8699459647164715,84.5069169999988,2.464185,0.915527725,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,SemanticOnly,1,qmof-fd1f953,Cu2C26H18N6O8,1|1|1|1,0.7551666666666667,0.8599925597215157,0.0,,0.7551666666666667,0.03424999999879219,2.532128,1.868987904,0.6433333333333333,1.0,0.7,0.7
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,SemanticOnly,2,qmof-fcfab15,Zn2C48H36N8O12,1|1|1|1,0.7551666666666667,0.8599925597215157,0.01972112351263781,,0.7551666666666667,0.03424999999879219,3.105757,1.544337866,0.6433333333333333,1.0,0.7,0.7
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,SemanticOnly,3,qmof-fbbaa9a,Zn2C44H36N4O8,1|1|1|1,0.7551666666666667,0.8599925597215157,0.01259679077746571,,0.7551666666666667,0.03424999999879219,3.080504,1.463154202,0.6433333333333333,1.0,0.7,0.7
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,SemanticOnly,4,qmof-f837f30,CuC40H24N6O6,1|1|1|1,0.7551666666666667,0.8599925597215157,0.011306871746062838,,0.7551666666666667,0.03424999999879219,2.84042,1.493300786,0.6433333333333333,1.0,0.7,0.7
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,SemanticOnly,5,qmof-f5dbc93,Cd2C52F12H32N4O12,1|1|1|1,0.7551666666666667,0.8599925597215157,0.015518030188875926,,0.7551666666666667,0.03424999999879219,2.878806,1.743653025,0.6433333333333333,1.0,0.7,0.7
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,WeightedSum,1,qmof-e566fbb,Zn2C36H22N6O8,1|1|1|1,0.8751666666666666,0.8455588029917751,0.0,,0.8751666666666666,0.04637500001081207,2.93315,0.83426434,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,WeightedSum,2,qmof-cef46c3,Zn2C48H32N8O8,1|1|1|1,0.8751666666666666,0.8455588029917751,0.007206297341252901,,0.8751666666666666,0.04637500001081207,2.913296,0.7895211,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,WeightedSum,3,qmof-c0f392b,Zn2C44H38N6O12,1|1|1|1,0.8751666666666666,0.8455588029917751,0.012066926313604693,,0.8751666666666666,0.04637500001081207,2.464185,0.915527725,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,WeightedSum,4,qmof-ac6a77a,Zn4C76H44N8O16,1|1|1|1,0.8751666666666666,0.8455588029917751,0.018368560155257573,,0.8751666666666666,0.04637500001081207,2.401359,0.82887956,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,WeightedSum,5,qmof-13a76dd,Zn4C40H28N12O8,1|1|1|1,0.8751666666666666,0.8455588029917751,0.01588195992000406,,0.8751666666666666,0.04637500001081207,3.309168,0.982716063,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,TOPSIS,1,qmof-e566fbb,Zn2C36H22N6O8,1|1|1|1,0.8751666666666666,0.8455588029917751,0.0,,0.8751666666666666,0.9986659999867697,2.93315,0.83426434,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,TOPSIS,2,qmof-cef46c3,Zn2C48H32N8O8,1|1|1|1,0.8751666666666666,0.8455588029917751,0.007206297341252901,,0.8751666666666666,0.9986659999867697,2.913296,0.7895211,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,TOPSIS,3,qmof-c0f392b,Zn2C44H38N6O12,1|1|1|1,0.8751666666666666,0.8455588029917751,0.012066926313604693,,0.8751666666666666,0.9986659999867697,2.464185,0.915527725,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,TOPSIS,4,qmof-ac6a77a,Zn4C76H44N8O16,1|1|1|1,0.8751666666666666,0.8455588029917751,0.018368560155257573,,0.8751666666666666,0.9986659999867697,2.401359,0.82887956,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,TOPSIS,5,qmof-13a76dd,Zn4C40H28N12O8,1|1|1|1,0.8751666666666666,0.8455588029917751,0.01588195992000406,,0.8751666666666666,0.9986659999867697,3.309168,0.982716063,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,ParetoCrowding,1,qmof-ac6a77a,Zn4C76H44N8O16,1|1|1|1,0.8751666666666666,0.8455588029917751,0.0,,0.8751666666666666,215.57962500000372,2.401359,0.82887956,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,ParetoCrowding,2,qmof-cef46c3,Zn2C48H32N8O8,1|1|1|1,0.8751666666666666,0.8455588029917751,0.01736169986613541,,0.8751666666666666,215.57962500000372,2.913296,0.7895211,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,ParetoCrowding,3,qmof-e566fbb,Zn2C36H22N6O8,1|1|1|1,0.8751666666666666,0.8455588029917751,0.01517496526872958,,0.8751666666666666,215.57962500000372,2.93315,0.83426434,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,ParetoCrowding,4,qmof-c0f392b,Zn2C44H38N6O12,1|1|1|1,0.8751666666666666,0.8455588029917751,0.012911400010213481,,0.8751666666666666,215.57962500000372,2.464185,0.915527725,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,ParetoCrowding,5,qmof-13a76dd,Zn4C40H28N12O8,1|1|1|1,0.8751666666666666,0.8455588029917751,0.01588195992000406,,0.8751666666666666,215.57962500000372,3.309168,0.982716063,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,Random,1,qmof-8ccd876,Cu2C16Cl4H12N16,1|1|1|1,0.7551666666666667,0.8599925597215157,0.0,,0.7551666666666667,0.04766700001823665,3.383301,1.917751718,0.6433333333333333,1.0,0.7,0.7
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,Random,2,qmof-ba1edaa,Zn2C32H20O16,1|1|1|1,0.7551666666666667,0.8599925597215157,0.025982482087010705,,0.7551666666666667,0.04766700001823665,3.173971,1.846057273,0.6433333333333333,1.0,0.7,0.7
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,Random,3,qmof-fcfab15,Zn2C48H36N8O12,1|1|1|1,0.7551666666666667,0.8599925597215157,0.021936638387823264,,0.7551666666666667,0.04766700001823665,3.105757,1.544337866,0.6433333333333333,1.0,0.7,0.7
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,Random,4,qmof-5bdb017,Zn6C44H44N24O24S4,1|1|1|1,0.7551666666666667,0.8599925597215157,0.030002120991127756,,0.7551666666666667,0.04766700001823665,2.492125,1.99058821,0.6433333333333333,1.0,0.7,0.7
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,Random,5,qmof-4d2d076,Cu4C56H40N8O12,1|1|1|1,0.7551666666666667,0.8599925597215157,0.041526414054494976,,0.7551666666666667,0.04766700001823665,1.094519,1.804269,0.6433333333333333,1.0,0.7,0.7
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,MMR,1,qmof-13a76dd,Zn4C40H28N12O8,1|1|1|1,0.8751666666666666,0.8455588029917751,0.0,,0.8751666666666666,2106.592500000005,3.309168,0.982716063,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,MMR,2,qmof-ac6a77a,Zn4C76H44N8O16,1|1|1|1,0.8751666666666666,0.8455588029917751,0.024587142061445556,,0.8751666666666666,2106.592500000005,2.401359,0.82887956,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,MMR,3,qmof-c0f392b,Zn2C44H38N6O12,1|1|1|1,0.8751666666666666,0.8455588029917751,0.016170753968676652,,0.8751666666666666,2106.592500000005,2.464185,0.915527725,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,MMR,4,qmof-e566fbb,Zn2C36H22N6O8,1|1|1|1,0.8751666666666666,0.8455588029917751,0.015741472610917445,,0.8751666666666666,2106.592500000005,2.93315,0.83426434,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,MMR,5,qmof-cef46c3,Zn2C48H32N8O8,1|1|1|1,0.8751666666666666,0.8455588029917751,0.011455150570675017,,0.8751666666666666,2106.592500000005,2.913296,0.7895211,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,LEA,1,qmof-13a76dd,Zn4C40H28N12O8,1|1|1|1,0.8751666666666666,0.8455588029917751,0.0,,0.9597225469658441,85.9094589999927,3.309168,0.982716063,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,LEA,2,qmof-ac6a77a,Zn4C76H44N8O16,1|1|1|1,0.8751666666666666,0.8455588029917751,0.024587142061445556,,0.9139656797298598,85.9094589999927,2.401359,0.82887956,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,LEA,3,qmof-c0f392b,Zn2C44H38N6O12,1|1|1|1,0.8751666666666666,0.8455588029917751,0.016170753968676652,,0.912787408512653,85.9094589999927,2.464185,0.915527725,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,LEA,4,qmof-cef46c3,Zn2C48H32N8O8,1|1|1|1,0.8751666666666666,0.8455588029917751,0.012871434980482389,,0.9123854419710901,85.9094589999927,2.913296,0.7895211,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,LEA,5,qmof-e566fbb,Zn2C36H22N6O8,1|1|1|1,0.8751666666666666,0.8455588029917751,0.013607678793501308,,0.9122903581158136,85.9094589999927,2.93315,0.83426434,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,LEA no diversity,1,qmof-13a76dd,Zn4C40H28N12O8,1|1|1|1,0.8751666666666666,0.8455588029917751,0.0,,0.9597225469658441,83.74608400001193,3.309168,0.982716063,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,LEA no diversity,2,qmof-ac6a77a,Zn4C76H44N8O16,1|1|1|1,0.8751666666666666,0.8455588029917751,0.024587142061445556,,0.9111235887225008,83.74608400001193,2.401359,0.82887956,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,LEA no diversity,3,qmof-c0f392b,Zn2C44H38N6O12,1|1|1|1,0.8751666666666666,0.8455588029917751,0.016170753968676652,,0.9107372095867432,83.74608400001193,2.464185,0.915527725,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,LEA no diversity,4,qmof-cef46c3,Zn2C48H32N8O8,1|1|1|1,0.8751666666666666,0.8455588029917751,0.012871434980482389,,0.9106049261265821,83.74608400001193,2.913296,0.7895211,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,LEA no diversity,5,qmof-e566fbb,Zn2C36H22N6O8,1|1|1|1,0.8751666666666666,0.8455588029917751,0.013607678793501308,,0.9105735999073074,83.74608400001193,2.93315,0.83426434,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,LEA no self-cleaning,1,qmof-13a76dd,Zn4C40H28N12O8,1|1|1|1,0.8751666666666666,0.8455588029917751,0.0,,0.9597225469658441,81.90520900001275,3.309168,0.982716063,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,LEA no self-cleaning,2,qmof-ac6a77a,Zn4C76H44N8O16,1|1|1|1,0.8751666666666666,0.8455588029917751,0.024587142061445556,,0.9139656797298598,81.90520900001275,2.401359,0.82887956,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,LEA no self-cleaning,3,qmof-c0f392b,Zn2C44H38N6O12,1|1|1|1,0.8751666666666666,0.8455588029917751,0.016170753968676652,,0.912787408512653,81.90520900001275,2.464185,0.915527725,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,LEA no self-cleaning,4,qmof-cef46c3,Zn2C48H32N8O8,1|1|1|1,0.8751666666666666,0.8455588029917751,0.012871434980482389,,0.9123854419710901,81.90520900001275,2.913296,0.7895211,0.6433333333333333,1.0,1.0,1.0
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,LEA no self-cleaning,5,qmof-e566fbb,Zn2C36H22N6O8,1|1|1|1,0.8751666666666666,0.8455588029917751,0.013607678793501308,,0.9122903581158136,81.90520900001275,2.93315,0.83426434,0.6433333333333333,1.0,1.0,1.0
